id,network,station,latitude,longitude,gapsperday,peravailability,nlnm1,nlnmp25,nlnm8,nlnm22,nlnm110,meanp25,stdp25,mc100km,aggregate
159,IU,DWPF,28.1103,-81.4327,1.63870417919401,66.5205667880996,36.6218834178611,40.2740290867729,15.2815210526545,22.4856589206744,28.335394481984,-126.583126565302,6.30610356338123,2.54,78.6493892343275
160,IU,HKT,29.9618,-95.8384,1.96759259259259,62.9414225865209,22.3988361121614,28.9075713740289,16.4500612245868,25.4605327970964,34.1433458018351,-137.949584278046,8.98126400053681,2.31,80.3278644094387
161,IU,HRV,42.5064,-71.5583,0.0524674676526582,96.8857026003861,29.3785798172696,29.1529366368811,21.3998538915897,17.448572504779,13.307007453699,-137.704219015194,4.54984781101009,2.07,91.1072309502774
162,IU,SSPA,40.6358,-77.8876,1.15879639342819,65.7992969034608,23.510427704025,23.7262922079705,16.9249046876933,23.9206715422994,33.9031203168886,-143.130863444104,5.92042241815451,1.96,83.0544857513383
163,IU,WCI,38.2289,-86.2939,1.12229120812939,39.8091639344262,29.7049901635305,31.0843036629149,19.4111419084614,20.2123799766811,24.2675587854031,-135.77285198916,9.59728940280103,2.41,78.7210014223193
164,IU,WVT,36.1297,-87.83,0.99163599866176,66.7626408621737,20.0907491763607,27.3820353678431,13.476425057354,21.7596482553234,32.176363066485,-139.475120284232,6.69678945712221,2.13,84.9167162025455
165,KY,CUSSO,36.552237,-89.329702,6.24095238095238,98.075339031339,48.5033053718178,55.8947258456849,22.5022024677312,34.6258066577913,38.3322760264665,-110.96242980639,10.331705161584,3.32,64.2151145426167
166,LD,ACCN,43.3843,-73.6678,0.292705447830102,97.1086816939891,22.2365206608895,30.7126636742262,18.5580402293902,26.8929578438708,47.730199381543,-136.144491977848,4.11871857159613,2.1,86.060778805568
167,LD,ALLY,41.6492,-80.1448,0.78099173553719,97.9710997267759,32.2105088123633,53.2019232900886,21.3372935254692,29.9008717787672,48.8678598898196,-113.655232361986,5.24179029788444,2.93,79.1200781724131
168,LD,ASNY,44.39812,-73.8103,0.699643493761141,93.1267668350168,21.4944348354873,20.9462835719781,19.7304883879184,16.7930795351426,25.6056672902567,-145.910872080096,3.86731157462656,1.76,90.7104660107326
169,LD,BMNY,44.83987,-74.5065,0.233614232209738,92.6629374429224,24.2473735685914,27.6331720907518,19.918172316355,19.6822853578179,27.373645866803,-139.223983561323,3.98346070347822,1.99,89.3722210958318
170,LD,BNY,42.089323,-75.970892,0.24390243902439,67.3554940312213,23.5999786074394,45.3084614550751,13.8226238437209,18.7282952866136,33.4788229037059,-121.548694197,8.5900333038757,2.84,83.3448369884757
171,LD,BRNJ,40.682695,-74.565742,1.7330547818013,95.7698820582878,30.4104295625485,35.1702109717159,21.3073773691805,21.4891150240774,34.6586376251187,-131.686944680359,7.88226525107836,2.46,82.8748336787746
172,LD,BRNY,41.414036,-74.011889,1.4143897996357,99.3585323315119,25.8072730333378,30.6137488687871,19.6362994588402,20.484434986336,34.3969436424287,-136.243406783287,6.0119119499077,2.2,86.0794328022956
173,LD,CCNY,42.92732,-78.8551,0.1316029143898,99.784658014572,37.1871434053212,38.5573376682368,19.8314558644524,23.4651696635444,37.4342761386655,-128.299817983838,3.6558290655821,2.34,84.6186908369839
174,LD,CFNY,44.16515,-75.05135,0.579234972677596,99.8102495446266,23.3660946806357,24.2731466298146,20.7856911821603,25.029197521573,41.522490672353,-142.58400902226,4.40809550304907,1.9,87.243137156263
175,LD,CGNY,42.81654,-75.53236,0.172253258845438,97.2984699453552,24.8665461953106,45.0191643698151,20.0015665299413,23.0377356010546,40.7283186731278,-121.83799128226,3.88631003218236,2.57,85.4335249697912
176,LD,CPNY,40.7911,-73.9602,0.23769730733519,97.2645359744991,33.7659917694285,43.5859973067875,20.1240627567936,27.1150187380892,46.2677670915515,-123.271158345287,2.85789467569713,2.46,82.143441059351
177,LD,CUNY,40.73493,-73.817611,0.238615664845173,99.6593406193078,67.8254151338542,73.9200485340023,31.5842359423307,52.0689324733936,79.2647818285972,-92.9371071180723,9.00467120963436,3.95,61.1082962020308
178,LD,FLET,44.722505,-72.95215,0.252436647173489,90.0414098360656,23.6037589582202,21.9016669659511,22.0091697510375,23.3484774953891,35.5767214526565,-144.955488686124,4.26750315429282,1.81,87.7408786942307
179,LD,FMPA,40.0478,-76.3208,2.46031746031746,74.7493076216713,25.3340642698429,39.2484555021801,-8.92866298279846,-4.0126505433488,18.4299625236642,-127.608700149895,4.49218734858513,2.41,85.6151040126274
180,LD,FOR,40.8603,-73.8852,0.433060109289617,99.465519125683,39.4415472366963,52.201782357233,26.7851482539052,24.2702147257849,32.4709840366648,-114.655373294842,2.7151350083207,2.75,81.1393140076573
181,LD,FRNY,44.835,-73.5883,0.629852744310576,66.8076863553114,22.5076474567622,24.8821237237329,20.6645844900585,23.0081731004352,30.733285595009,-141.975031928342,3.45142564490251,1.87,84.3553154717155
182,LD,GEDE,39.8113,-75.6358,0.0538922155688623,98.6257502487562,29.4938865675152,30.6898966505696,17.8166357284061,20.7418751318689,28.5267408833697,-136.167259001505,3.39283434271803,2.06,89.0363427532618
183,LD,HBVT,44.36306,-73.06326,2.20720720720721,90.0827789954338,24.8709205092368,22.1872577807417,21.6973372037355,22.7984650947531,39.1813916364266,-144.669897871333,4.66751863837533,1.84,82.8549180635468
184,LD,HCNY,42.6968,-74.3984,0.144808743169399,99.7933246812386,28.9287849432742,33.4480545289062,20.7039547916967,17.9040533423462,20.1803808842686,-133.409101123168,9.49643899479085,2.49,89.942976173814
185,LD,KSCT,41.72612,-73.48425,0.212659380692168,99.6405769581057,27.0371785179398,31.9533818632868,20.8665202781584,19.3524385027982,28.6543516521466,-134.903773788788,5.52141590052504,2.22,89.1104478039447
186,LD,KSPA,41.557038,-75.768181,0.267034990791897,95.7831179417122,24.3113818458794,32.1936176328997,21.4914169511226,18.5040498901839,24.4519088586391,-134.663538019175,5.68594492672113,2.23,89.5602454282573
187,LD,LUPA,40.5987,-75.3718,0.16120218579235,99.7616775956284,26.3394435846508,40.6217817166229,19.6873018087649,21.578335140352,27.6562920476356,-126.235373935452,3.05936849858419,2.37,88.1456189435278
188,LD,MCVT,43.95367,-72.99175,0.186703096539162,99.5455182149362,24.2255074455926,22.9084984974581,21.4430815068625,20.8736029029886,26.6078690390664,-143.948657154616,3.83646479176662,1.82,90.8032702805248
189,LD,MIDE,38.8799,-75.3256,0.0650557620817844,80.0759126506024,55.6079603479349,51.8438160091869,27.4086502365929,24.8704432749916,32.8503341023728,-115.013339642888,6.31614335006017,2.94,75.6491337282265
190,LD,MMNY,42.731683,-77.906535,0.291079812206573,96.5838076923077,28.3135920141377,33.5484716960838,20.3669138495795,20.0217282899971,31.3467712210804,-133.308683955991,6.40797473083181,2.32,87.6259207555378
191,LD,MSNJ,40.884106,-74.181537,0.772088353413655,89.476543715847,33.6700398014212,42.3150265032581,22.835901023975,30.8192315659487,46.9089927944926,-124.542129148816,3.89419366391902,2.48,78.8713658278713
192,LD,MVL,39.999395,-76.348888,0.235294117647059,96.9478497267759,24.6416640446146,32.4811731717242,19.169447219629,23.9122859400942,37.4747451565842,-134.37598248035,4.08388084505961,2.16,87.336770338033
193,LD,NCB,43.973468,-74.22307,0.393897996357013,99.7018201275046,22.6994634284435,20.6028037680145,20.6619881973689,17.1580304137565,20.1504534379514,-146.25435188406,2.99359201641293,1.7,92.5808226840256
194,LD,NPNY,41.75459,-74.143539,20.0141941391941,97.035443989071,27.3591260025484,27.5135157388998,21.8868323783123,20.9256564080088,31.5387234371604,-139.343639913175,3.81654058201387,1.97,74.5403743462596
195,LD,ODNJ,41.0829,-74.6056,0.503187613843352,99.8107636612022,24.4719032361861,28.4503992685679,19.4513144135042,17.7100132992495,24.7756520186885,-138.406756383507,6.02321406786761,2.13,90.2836324435786
196,LD,PAL,41.0056,-73.9079,0.0289617486338798,99.8126453551913,31.9289142500646,25.5608576595849,20.053048353272,17.4202034790861,24.6703478762901,-141.29629799249,3.06916727980279,1.87,90.3858409417363
197,LD,PANJ,40.3769,-74.7029,2.47502401536984,93.8385428051002,24.3557067444781,26.1830640136026,19.6764052902419,19.0306511815417,25.2246102572808,-140.674091638472,4.07976510062749,1.94,85.3597297391584
198,LD,PRNY,42.466617,-76.536167,1.53551912568306,96.5624544626594,31.4934148983937,35.6432746463504,21.1054145149549,32.8918052892192,52.2484486932494,-131.213881005724,6.53972588642652,2.4,78.6879412054604
199,LD,PTNY,44.5578,-74.9508,2.87947269303202,94.0194168949772,23.7416655218031,29.2624800586315,19.8528020949047,23.9637726001356,39.2684215243211,-137.594675593443,4.56834317440384,2.07,81.4093411333792
200,LD,SDMD,39.4102,-76.8403,6.77213930348259,90.2066923783287,23.9876507845273,27.7466303908523,13.3807362546458,19.6716554999684,35.2394945353896,-139.110525261222,4.05870488461741,1.99,75.524892357586
201,LD,TRNY,41.145,-74.22443,0.730418943533698,99.7740182149362,26.1177821247969,30.1992961741575,20.0861568165596,30.8139628877033,43.0878136176998,-136.657859477917,3.62103912146284,2.05,84.5180186894188
202,LD,TUPA,40.16625,-75.18642,0.168132942326491,91.6139487179487,29.8331878957554,39.9416635805059,18.6027605207657,20.7885918408704,28.5737406090988,-126.915492071569,3.71219531158191,2.39,86.5810240638975
203,LD,UCCT,41.794323,-72.225545,0.250229568411387,98.5679790528233,30.332984845178,41.379251919183,21.6730169815994,27.9021567230508,38.4861891832619,-125.477903732892,5.36247404284044,2.53,84.0075013555513
204,LD,UNH,43.09265,-70.86503,0.120218579234973,99.5102381602915,29.8708237592429,27.1457423800655,22.0451864691982,21.7322340674628,29.1272953911972,-139.711413272009,4.27725372861597,1.99,88.6439045296117
205,LD,WCNY,43.981,-75.6549,0.34471766848816,99.5629886156648,24.5448448732684,25.3778988437097,20.3698452315157,21.9256573735584,34.619412474117,-141.479256808365,4.81351614614677,1.96,88.9330728173408
206,LD,WUPA,39.932417,-75.605983,0.0714936247723133,99.7955209471767,21.3292618364077,29.7735314525722,13.9673816963933,16.6114191663581,27.4918785261068,-137.083624199502,3.8546729099379,2.05,92.52949718623
207,LD,WVNY,42.4062,-78.6042,0.51830985915493,95.8724484018265,27.8034165146453,30.3705536762726,20.8243989253948,25.3493165700607,36.9714983549482,-136.486601975802,5.21159202605171,2.15,85.7159217299289
209,N4,060A,27.0361,-80.3618,0.0109289617486339,99.963893442623,50.7378489339184,48.3601550318475,21.5559245290409,21.6918731071988,30.879380367171,-118.497000620227,6.5384191598009,2.83,81.8700119125237
210,N4,061Z,25.8657,-80.907,0.0437158469945355,99.7170724043716,47.8275067644188,31.4696850375538,20.4681758222704,19.6940309484689,26.3770820323273,-135.387470614521,5.16670859641179,2.18,85.5519843873867
211,N4,143B,32.7032,-91.4036,0.0136612021857923,99.9286215846995,40.6612077460311,48.6481352658709,21.6929442719354,26.4899998884423,37.0351533784203,-118.209020386204,6.20264090866761,2.82,82.1440453300448
212,N4,146B,32.6368,-89.0573,0.0109289617486339,99.9641065573771,38.4420599371358,42.9813088966379,26.3052425214431,24.1442803638565,38.9364558022991,-123.875846755437,5.5998540768958,2.6,82.6530163066916
213,N4,152A,32.6686,-84.7188,0.0109289617486339,99.9640956284153,24.3637925998485,48.3333241503496,15.765789048171,23.952106855309,34.2618230930694,-118.523831501725,4.80227634996933,2.73,87.2160788590132
214,N4,154A,32.6131,-83.1066,0.0114784205693297,98.8301284153005,38.2552743984073,44.289705836345,19.965478764668,21.6945310273731,31.2137969066595,-122.56744981573,6.20301057010643,2.67,84.8798280080531
215,N4,237B,32.0015,-95.8084,0.0109289617486339,99.9641038251366,36.8449495657748,42.2693898750463,24.8182236820432,22.4605897538373,28.7139977645428,-124.587765777028,4.95039886280584,2.53,85.0206535328213
216,N4,250A,31.9778,-86.2677,0.0109289617486339,99.9640837887068,31.9293246869129,33.7026391385265,22.1876476945252,22.0783973800471,31.7971033582165,-133.154516513548,6.5932703630652,2.34,87.1575185317163
217,N4,255A,31.9263,-82.4758,0.011384335154827,99.9552021857924,37.9681034208742,32.3499370316924,22.6898378716776,20.294911574204,33.8737886316979,-134.507218620382,4.8297582178159,2.19,86.0898501337065
218,N4,257A,31.9746,-81.0261,0.0414364640883978,98.0692859744991,55.463991777595,55.2537369577946,23.7540811680438,26.0326141642468,33.909766898556,-111.60341869428,6.31052128897164,3.06,78.1325182538282
219,N4,342B,31.3747,-92.3249,0.136612021857924,99.8879571948998,37.8311328011799,47.3262476344904,25.364211836193,24.43526147887,33.397725005613,-119.530908017584,5.53828995394848,2.74,82.861987788902
220,N4,344B,31.4527,-90.7319,0.0141165755919854,99.9636402550091,35.6246247702559,43.3305827947656,27.9250384279438,24.9691631021594,33.4958086340238,-123.526572857309,7.30896649376731,2.7,83.5463797183291
221,N4,346B,31.3876,-89.4649,0.0109289617486339,99.9641120218579,41.3018619489976,41.2022938948936,27.0245485453994,24.153606383678,33.6077111808315,-125.654861757181,5.44362812789083,2.53,82.9429468838441
222,N4,352A,31.4793,-84.9274,0.184065934065934,99.0110569216758,35.3702711162753,45.3061974412949,24.3639926611131,23.2971524438618,32.1917255732241,-121.55095821078,6.43711060624954,2.72,83.9276017022739
223,N4,441B,30.7498,-93.1898,0.0136612021857923,99.9524918032787,41.153772570427,44.7288371403889,28.6439973151539,26.280517982374,34.5087245424787,-122.128318511686,6.20535333494619,2.69,81.7534831782537
224,N4,451A,30.616,-85.7467,0.0109289617486339,99.9640819672131,42.2635895723647,45.8791725048094,25.7872522997119,22.3087859265189,32.2053921127228,-120.977983147265,6.81118981294853,2.76,82.7840720210536
225,N4,456A,30.7248,-82.0223,0.0163934426229508,99.9636612021858,48.7474551865834,52.2862486667663,21.7406492547842,21.8036109061677,30.8044879378188,-114.570906985308,5.11280383960567,2.89,81.7124961187014
226,N4,545B,30.0441,-90.4894,0.0109289617486339,99.9641065573771,67.9354894056787,75.622743704949,30.8770483515784,33.3268791156494,40.4794356061523,-91.2344119471256,5.11621205963686,3.75,69.9849036136297
227,N4,553A,30.189,-84.4317,0.0632911392405063,64.6287885844749,39.0579730358173,47.467035155118,23.4763168537401,23.0362550832356,31.0657651688606,-119.390120496957,6.48604753479353,2.8,78.5450439633253
228,N4,656A,29.3689,-82.5348,0.0109289617486339,99.9640587431694,38.7458658544905,49.7798937611571,18.2532439847915,23.6980140021349,33.6625915932826,-117.077261890918,6.10650271801617,2.86,83.9521967009037
229,N4,735B,28.8553,-97.8082,0.0136612021857923,99.9638442622951,38.7578512597702,45.4103583016075,25.2029316907263,24.7698408295438,33.5590669586351,-121.446797350467,3.99978931284427,2.59,83.138655936649
230,N4,B35B,48.3603,-93.7261,0.0602739726027397,98.1600760473588,20.131925278005,40.4978346357851,19.7987743878947,24.1327043591627,31.1154492804027,-126.35932101629,6.55090402941899,2.56,88.3117480646027
231,N4,D32B,47.1355,-97.0164,0.0109289617486339,99.9640983606557,44.861874983459,52.1982757435581,19.2033641538034,28.092255580613,34.1847647141881,-114.658879908516,8.91802735445715,3.11,81.3300736911644
232,N4,D41A,47.0605,-88.5657,0.0412087912087912,98.3324289617486,32.6662408026675,35.9302415966717,23.0866749941414,23.0551752395768,31.4486725037937,-130.926914055403,5.44032299801198,2.35,86.2364735126979
233,N4,D62A,47.0819,-69.0501,5.83120076390547,89.1692126593807,22.3916297161132,23.6644288137967,23.1386492100207,19.3031453214106,24.5668444131822,-143.192726838278,5.72391578456792,1.95,77.6529035025502
234,N4,E28B,46.5748,-100.6934,0.0109289617486339,99.9641147540984,33.1908861087837,47.3696486260638,26.0427350108799,26.7298038743423,34.3739097698147,-119.487507026011,7.87517954252618,2.88,83.4358194311508
235,N4,E38A,46.6058,-91.5542,0.0166204986149585,98.3498333333333,30.6912827461767,44.0490731922241,23.1510823010754,23.8083272131963,31.9137386617337,-122.80808245985,5.24561816694434,2.61,85.4138788264185
236,N4,E43A,46.3758,-86.9954,3.10336976320583,98.6770737704918,29.1235191234387,25.5829450133376,19.6271178360213,19.9533803835805,27.236363585965,-141.274210638737,3.76572587164667,1.91,83.3612092291664
237,N4,E46A,46.3665,-84.3062,0.0109289617486339,99.9640327868852,27.5710175194128,33.0224558807834,21.9254272812989,20.9181914129449,29.7693433473625,-133.834699771291,4.85772386763357,2.22,88.5696278723503
238,N4,E62A,46.6201,-69.5227,31.5117056856187,66.6937052341598,23.2982754078955,16.7737460134333,22.0798455683307,20.4205020496616,25.280257021221,-150.083409638641,4.8885203214911,1.67,73.3356168085663
239,N4,E63A,46.422,-68.4623,34.9658469945355,99.4865004553734,24.3544515708301,15.5144707124173,23.7534423831719,19.0864640186519,22.6576408371705,-151.342684939657,3.49129632788918,1.55,77.9315991077203
240,N4,F33B,45.8398,-96.2929,0.0109289617486339,99.9641147540984,26.377647166271,38.655576980136,18.7547993982117,22.5275710565727,28.4699916785638,-128.201578671939,6.20319545052149,2.48,88.467431212121
241,N4,F36B,45.8618,-93.5241,0.0191256830601093,99.8253073770492,18.7144993118623,34.2980080254712,18.1573170298709,21.0718536664693,30.1026650334108,-132.559147626603,3.56259513153457,2.19,90.8202012255143
242,N4,F42A,45.7587,-88.1347,31.5742258652095,94.1571830601093,35.548963028732,55.1109446082695,18.753073340382,25.4235318107876,34.3973475805046,-111.746211043805,6.0677624782668,3.04,68.3490835443277
243,N4,F62A,45.8968,-69.9664,5.13520971302428,69.0543898225957,24.7485671534242,43.7757220558906,23.858370032468,22.9995862574535,29.5154571847938,-123.081433596184,7.62053742546627,2.74,71.7746194867072
244,N4,F63A,45.703,-69.1029,0.0191256830601093,99.5843524590164,23.3169948252036,17.0815987996284,21.073905282204,19.5589104981195,26.1773565067499,-149.775556852446,3.3827139860063,1.6,92.1888647831025
245,N4,F64A,45.8633,-68.3496,0.0109289617486339,99.9641147540984,23.9195888164629,16.7376262494309,23.2878834293006,18.7548423155047,21.7903438512971,-150.119529402644,3.25444242138198,1.58,92.5190289962021
246,N4,G40A,45.2684,-90.2006,3.83333333333333,98.6697832422586,22.8231920898533,38.4820199690047,18.2127528782823,22.425988891818,31.0879750295054,-128.37513568307,6.21224596885222,2.48,80.7657669165743
247,N4,G45A,45.0404,-85.6571,0.0109289617486339,99.9641010928962,43.6108453094659,35.53524685454,20.9590322062902,21.2947112925175,26.0202155418037,-131.321908797535,5.86139741301011,2.36,85.6417173096236
248,N4,G62A,45.2186,-70.5319,0.0109289617486339,99.9641106557377,24.538926820882,20.657569702158,22.5594387458103,20.8980986372992,25.8225908179986,-146.199585949917,4.16728385605769,1.76,91.1124310603693
249,N4,G65A,45.2002,-67.5632,0.0191256830601093,99.5538346994535,26.4155768342608,18.3005704840023,23.0511627831701,24.2433397299038,32.3714613084683,-148.556585168072,5.88293428700636,1.78,89.4310472275047
250,N4,H43A,44.4697,-87.7704,0.0171428571428571,95.2882213114754,31.6077084275911,25.6341571155084,19.2722965464491,19.9836195887544,30.9658563514873,-141.222998536566,3.20985791492535,1.88,88.6079276806072
251,N4,H62A,44.5743,-71.1559,0.0136612021857923,99.747075136612,25.3388819144701,32.3474606003927,22.1675228561681,20.8409623661436,27.8294092923777,-134.509695051682,5.60680023204338,2.24,89.3273184672512
252,N4,I37B,44.0149,-93.4003,0.0109289617486339,99.9641092896175,30.9673814376979,46.3144362951727,24.7910851097286,26.6571339256402,34.1196020983801,-120.542719356902,5.57749927935372,2.71,84.2840910349839
253,N4,I40B,43.8916,-90.6177,0.136612021857924,98.9463793260474,28.9227564500189,42.0627158338922,18.7966410284656,18.4317547849301,23.2983070641437,-124.794439818182,3.43196952823873,2.44,88.5722400015922
254,N4,I42A,43.8908,-88.9134,0.0109289617486339,99.9640546448088,27.149319986754,29.8786661474811,19.2099419535476,17.9082160928173,23.2836861003958,-136.978489504594,3.95651358977589,2.06,91.0276864481412
255,N4,I45A,44.0361,-86.2348,0.0163934426229508,99.9417581967213,50.0620699188575,51.1889371158958,21.8568274145006,25.3905883143076,33.2253326307334,-115.668218536179,5.09036218929563,2.85,80.5410723195117
256,N4,I49A,43.94,-82.8246,0.0191256830601093,99.9609836065574,38.1395611000617,41.6264529540865,22.1360888892378,20.969718722322,32.5761813517816,-125.230702697988,7.46682828246275,2.65,85.0396228461724
257,N4,I62A,43.8743,-71.3359,0.0109289617486339,99.964106557377,25.9650034964644,29.7494905165938,22.5698493555711,19.2603209887354,24.340582251111,-137.107665135481,4.53461409605204,2.09,90.2271398307737
258,N4,I63A,44.0505,-70.5809,0.0109289617486339,99.9641033697632,27.6663217214518,29.1889917182839,22.6001472099728,19.7047622028301,23.6773026061911,-137.668163933791,4.32324007477806,2.06,89.8967813073626
259,N4,J47A,43.2382,-84.8214,0.0109289617486339,99.9641120218579,35.4384209481061,41.8652161823688,22.4770515011694,21.2794317380473,29.1049346951937,-124.991939469706,5.71359071396828,2.56,85.8603735364721
260,N4,J54A,43.2728,-78.6392,0.0109289617486339,99.964106557377,36.5105671763497,42.3842154846133,20.2097772057087,23.0071455548994,32.3323787778389,-124.472940167461,4.36774734888878,2.51,85.2624407742174
261,N4,J55A,43.2657,-77.8167,0.0109289617486339,99.9640983606557,33.1791042155403,35.301004500778,19.8099148186094,22.0138194575496,31.6688035559139,-131.556151151297,4.83643251746411,2.29,87.0681985715557
262,N4,J56A,43.276,-76.8579,0.0109289617486339,99.9641010928962,33.9149092510095,40.0118696207532,20.3620466071895,22.7146083089664,33.0875198795174,-126.845286031321,8.44629107148188,2.65,86.0535223109005
263,N4,J57A,43.4099,-75.9968,2.09653916211293,90.8511243169399,29.0806556951309,34.0929826715681,21.7180119803613,21.1221575559354,29.8209754367245,-132.764172980507,6.98986927166094,2.37,82.4157832637969
264,N4,J58A,43.3603,-75.2852,0.0136612021857923,99.9075601092896,23.8841273646327,29.9358908663465,20.8105562647402,20.3354125681182,29.4782495902768,-136.921264785728,2.48986312495846,1.98,90.0243733020017
265,N4,J59A,43.4647,-74.5041,0.0792349726775956,99.5176470856102,22.5952122076057,24.5515249089193,20.0577300352922,18.9412067715324,26.6564768099838,-142.305630743155,2.6614157069497,1.81,91.4583312383629
266,N4,J61A,43.3462,-72.5535,0.0154320987654321,88.0173879781421,25.4018827981602,40.2126814928917,20.5198423346797,20.4179760904222,28.6949060600882,-126.644474159183,5.02790211133395,2.47,86.819578248711
267,N4,K31B,42.6229,-98.7547,0.0109289617486339,99.9641120218579,38.7658330502885,45.7451222761007,20.2712051333747,29.0941970208322,37.734988577428,-121.112033375974,5.78168131664022,2.7,82.6061080920293
268,N4,K38B,42.6472,-92.7709,0.0109289617486339,99.9641065573771,34.5589109760163,42.7007336359487,23.8496372185009,25.8712253574604,32.1528472431644,-124.156422016126,5.21540784229989,2.56,84.536511109253
269,N4,K43A,42.7044,-88.332,0.00819672131147541,99.964193989071,32.2029950749425,42.2283155737709,20.2786139406004,18.932388800238,25.5068079750324,-124.628840078304,4.72919096649048,2.52,87.8823072915806
270,N4,K50A,42.7749,-82.6231,0.0109289617486339,99.9640983606557,42.0501599584561,54.6945010798375,20.1572311247691,25.8496950761616,37.4208435218014,-112.162654572237,5.55611483789021,3.0,81.4267575401523
271,N4,K57A,42.7313,-76.5163,0.00819672131147541,99.964193989071,27.6623011473541,30.9954856904512,21.3686498459382,20.0605077029528,31.3715596903481,-135.861669961623,3.50127074557179,2.07,88.992228581025
272,N4,K62A,42.6651,-72.2345,0.0109289617486339,99.9641106557377,26.6768958676704,30.509494102282,22.2181950934476,19.7383449191666,28.612823209362,-136.347661549793,3.61984695089198,2.06,89.4801479756798
273,N4,L34B,41.9666,-96.3762,0.0109289617486339,99.9640983606557,39.764390295317,45.1598059117947,19.227213826246,28.2664069677252,34.4333013657368,-121.69734974028,6.10657046980369,2.7,83.2739951255088
274,N4,L40A,42.0628,-91.2218,0.0109289617486339,99.9641065573771,25.6996807360659,41.1544358590754,19.4189354896177,23.9156458973165,31.8379365946393,-125.702719792999,4.69743125626219,2.48,87.5275443911296
275,N4,L42A,42.004,-89.667,0.00819672131147541,99.964193989071,28.9379012655848,46.7617072956766,19.7064362164464,22.578190637661,29.3201341369892,-120.095448356398,5.48304424212282,2.72,86.7564861158991
276,N4,L46A,42.0127,-86.2955,0.0109289617486339,99.9641092896175,43.2405696960225,51.6278581562418,20.2713783608818,23.5088899437819,31.8292437233752,-115.229297495833,4.92579237836842,2.86,82.603665575257
277,N4,L48A,41.9438,-84.4329,0.0382513661202186,99.9235245901639,32.9635918422937,37.7772836777223,20.2006532306084,20.1733345209448,28.0397083425642,-129.079871974352,3.8658242294432,2.32,87.5120620548179
278,N4,L56A,42.1365,-77.5591,0.0109289617486339,99.9641024590164,26.1619280419542,24.1759003219975,22.2477794443411,20.5467108790327,27.2515311986631,-142.681255330077,3.05479877505045,1.82,90.3470765738077
279,N4,L59A,42.1902,-75.0426,0.0109289617486339,99.9641133879781,25.0964226052755,26.7699846632,21.7628708309364,20.1681397273484,30.3189809021169,-140.087170988875,4.03590933181914,1.96,89.9054119908041
280,N4,L64A,41.9359,-70.8391,1.11520947176685,99.9454471766849,30.7056819183739,37.0859286198616,21.9260475084571,21.3544856848887,24.6737896008028,-129.771227032213,7.0930670800907,2.48,85.6345146330962
281,N4,M44A,41.3882,-88.0432,0.00819672131147541,99.9641734972678,30.670654831891,40.0326678240326,20.3258178305876,21.0678890522053,31.3936407462849,-126.824487828042,3.61977954555436,2.38,87.2472537954628
282,N4,M50A,41.4035,-83.0428,0.00819672131147541,99.9641707650273,33.7705295750782,55.6974289881214,19.3332811499658,22.8265076254244,31.0552680672912,-111.159726663953,3.8393692000334,2.93,84.4167772427396
283,N4,M52A,41.5405,-81.357,0.00819672131147541,99.9641734972678,35.386037192243,40.9156108503535,19.847112700146,21.7009439293874,31.4298222790213,-125.941544801721,4.24036783344858,2.45,85.9963046306653
284,N4,M55A,41.4686,-78.7649,0.0383561643835616,99.325443989071,23.7596116442319,27.9910877210081,22.046001056418,19.9700325896171,27.1696199665919,-138.866067931067,2.54941221726268,1.92,90.2452394288876
285,N4,M57A,41.3372,-77.128,0.00819672131147541,99.9641707650273,24.6112293172963,27.1044857679796,22.2967349914977,19.931484302299,27.860909227116,-139.752669884095,3.36986552166699,1.94,90.2715019745298
286,N4,M63A,41.4038,-72.0464,0.00819672131147541,99.9641584699453,32.4416771406866,29.8065138623316,21.2336922927343,19.1988377413294,26.1417461461376,-137.050641789743,3.87612128753444,2.05,88.9853390268618
287,N4,N33B,40.7371,-97.4511,0.00546448087431694,99.9642554644809,45.2922678101443,43.9481122071004,19.6954720054916,26.2968433233738,34.4689886549564,-122.909043444974,5.25573162044053,2.61,82.5630198147443
288,N4,N35B,40.8612,-95.6424,0.00865209471766849,99.9641530054645,39.0981076364807,49.3318692815664,21.9659285992816,27.6503178875996,33.7044326988375,-117.525286370508,6.46775087486959,2.86,82.5953826644973
289,N4,N38B,40.7931,-93.235,0.0136612021857923,99.902531420765,37.6079368185115,40.7436333362038,19.6553772714431,25.1591633835633,34.6724896931363,-126.113522315871,4.57081122229358,2.46,84.6401412206182
290,N4,N41A,40.7077,-90.8552,0.00819672131147541,99.963956284153,32.5532913787763,45.3902190896836,20.1721723000995,24.1108139401122,31.5650657181808,-121.466936562391,4.46227097449439,2.61,85.5910445502258
291,N4,N47A,40.8801,-85.6942,0.00819672131147541,99.9641420765027,28.9537170581189,42.6745072336539,19.4745524218191,21.5417942866641,31.4004923181731,-124.182648418421,4.38392643641726,2.52,87.3280347511411
292,N4,N49A,40.922,-84.1825,0.00819672131147541,99.9641707650273,25.7930588420472,30.7722475232224,18.9007538696619,19.3356333635594,28.5874859608447,-136.084908128852,2.94769303438122,2.04,90.2786332402815
293,N4,N51A,40.9183,-82.3748,0.0109289617486339,99.9641120218579,32.3288151799935,44.2979154787987,19.984431235247,22.0204287532041,30.0429022883247,-122.559240173276,5.45383750529153,2.63,86.3191573674518
